법정동코드,기준연월,시도명,시군구명,읍면동명,리명,전체 평균연령,남자 평균연령,여자 평균연령
1144011400,2023-01-31,서울특별시,마포구,창전동,창전동,41.1,40.4,41.7
1144011500,2023-01-31,서울특별시,마포구,상수동,상수동,41,40.2,41.7
1144011600,2023-01-31,서울특별시,마포구,하중동,하중동,44,43.5,44.5
1144011700,2023-01-31,서울특별시,마포구,신정동,신정동,42.3,41.4,43.2
1144011800,2023-01-31,서울특별시,마포구,당인동,당인동,43.7,43,44.4
1144012000,2023-01-31,서울특별시,마포구,서교동,서교동,41.8,41.7,41.8
1144012100,2023-01-31,서울특별시,마포구,동교동,동교동,42.3,41.8,42.7
1144012200,2023-01-31,서울특별시,마포구,합정동,합정동,43.3,42.8,43.8
1144012300,2023-01-31,서울특별시,마포구,망원동,망원동,44.2,43.3,44.9
1144012400,2023-01-31,서울특별시,마포구,연남동,연남동,43.1,42.3,43.8
1144012500,2023-01-31,서울특별시,마포구,성산동,성산동,43.4,42.9,43.9
1144012600,2023-01-31,서울특별시,마포구,중동,중동,42.1,41.3,42.9
1144012700,2023-01-31,서울특별시,마포구,상암동,상암동,41.3,40.5,42.1
1147010100,2023-01-31,서울특별시,양천구,신정동,신정동,43.2,42.2,44.1
1147010200,2023-01-31,서울특별시,양천구,목동,목동,41.7,40.8,42.6
1147010300,2023-01-31,서울특별시,양천구,신월동,신월동,45.8,44.8,46.9
1150010100,2023-01-31,서울특별시,강서구,염창동,염창동,39.7,39.4,40
1150010200,2023-01-31,서울특별시,강서구,등촌동,등촌동,44.6,43.5,45.5
1150010300,2023-01-31,서울특별시,강서구,화곡동,화곡동,44,43.1,44.7
1150010400,2023-01-31,서울특별시,강서구,가양동,가양동,47.8,46.6,48.9
1150010500,2023-01-31,서울특별시,강서구,마곡동,마곡동,37.5,37.6,37.4
1150010600,2023-01-31,서울특별시,강서구,내발산동,내발산동,41.8,41.1,42.4
1150010700,2023-01-31,서울특별시,강서구,외발산동,외발산동,46.9,45.3,48.7
1150010800,2023-01-31,서울특별시,강서구,공항동,공항동,45.4,44.5,46.3
1150010900,2023-01-31,서울특별시,강서구,방화동,방화동,46.3,45.1,47.5
1150011000,2023-01-31,서울특별시,강서구,개화동,개화동,51.5,50.6,52.5
1150011200,2023-01-31,서울특별시,강서구,오곡동,오곡동,62.9,63.5,61.5
1150011300,2023-01-31,서울특별시,강서구,오쇠동,오쇠동,76.5,76.2,77
1153010100,2023-01-31,서울특별시,구로구,신도림동,신도림동,41.1,40.8,41.4
1153010200,2023-01-31,서울특별시,구로구,구로동,구로동,45,44.3,45.7
1153010300,2023-01-31,서울특별시,구로구,가리봉동,가리봉동,48.1,47.1,49.3
1153010600,2023-01-31,서울특별시,구로구,고척동,고척동,45.1,44.3,46
1153010700,2023-01-31,서울특별시,구로구,개봉동,개봉동,46.4,45.5,47.2
1153010800,2023-01-31,서울특별시,구로구,오류동,오류동,45.1,44.5,45.7
1153010900,2023-01-31,서울특별시,구로구,궁동,궁동,46,44.8,47
1153011000,2023-01-31,서울특별시,구로구,온수동,온수동,45.7,44,47.4
1153011100,2023-01-31,서울특별시,구로구,천왕동,천왕동,41.9,40.8,42.9
1153011200,2023-01-31,서울특별시,구로구,항동,항동,37.5,36.9,38.2
1154510100,2023-01-31,서울특별시,금천구,가산동,가산동,40.6,41.1,40
1154510200,2023-01-31,서울특별시,금천구,독산동,독산동,44.6,44,45.2
1154510300,2023-01-31,서울특별시,금천구,시흥동,시흥동,47.1,46,48.1
1156010100,2023-01-31,서울특별시,영등포구,영등포동,영등포동,44.8,44.7,44.9
1156010200,2023-01-31,서울특별시,영등포구,영등포동1가,영등포동1가,33.5,35.3,31.8
1156010300,2023-01-31,서울특별시,영등포구,영등포동2가,영등포동2가,37,38.8,34.8
1156010400,2023-01-31,서울특별시,영등포구,영등포동3가,영등포동3가,40.1,44.1,34.7
1156010500,2023-01-31,서울특별시,영등포구,영등포동4가,영등포동4가,41.3,44.5,37.4
1156010600,2023-01-31,서울특별시,영등포구,영등포동5가,영등포동5가,50,49.8,50.4
1156010700,2023-01-31,서울특별시,영등포구,영등포동6가,영등포동6가,43.8,45.5,41.7
1156010800,2023-01-31,서울특별시,영등포구,영등포동7가,영등포동7가,40.1,40.4,39.7
1156010900,2023-01-31,서울특별시,영등포구,영등포동8가,영등포동8가,40.8,41.1,40.5
1156011000,2023-01-31,서울특별시,영등포구,여의도동,여의도동,44.6,44,45
1156011100,2023-01-31,서울특별시,영등포구,당산동1가,당산동1가,44,44,44.1
1156011200,2023-01-31,서울특별시,영등포구,당산동2가,당산동2가,42.8,42.6,43
1156011300,2023-01-31,서울특별시,영등포구,당산동3가,당산동3가,43.8,43.3,44.2
1156011400,2023-01-31,서울특별시,영등포구,당산동4가,당산동4가,40.6,40.1,41
1156011500,2023-01-31,서울특별시,영등포구,당산동5가,당산동5가,42.3,42.6,42.1
1156011600,2023-01-31,서울특별시,영등포구,당산동6가,당산동6가,40.6,41.5,39.7
1156011700,2023-01-31,서울특별시,영등포구,당산동,당산동,38.2,38.4,38
1156011800,2023-01-31,서울특별시,영등포구,도림동,도림동,45.4,44.8,46.1
1156011900,2023-01-31,서울특별시,영등포구,문래동1가,문래동1가,57.6,56.4,60
1156012000,2023-01-31,서울특별시,영등포구,문래동2가,문래동2가,46.4,44.2,48.8
1156012100,2023-01-31,서울특별시,영등포구,문래동3가,문래동3가,42.7,42.2,43.3
1156012200,2023-01-31,서울특별시,영등포구,문래동4가,문래동4가,44.1,43.8,44.4
1156012300,2023-01-31,서울특별시,영등포구,문래동5가,문래동5가,40.9,40,41.8
1156012400,2023-01-31,서울특별시,영등포구,문래동6가,문래동6가,38.2,37.7,38.7
1156012500,2023-01-31,서울특별시,영등포구,양평동1가,양평동1가,42.3,41.5,43
1156012600,2023-01-31,서울특별시,영등포구,양평동2가,양평동2가,40.7,40.6,40.8
1156012700,2023-01-31,서울특별시,영등포구,양평동3가,양평동3가,40,39.6,40.4
1156012800,2023-01-31,서울특별시,영등포구,양평동4가,양평동4가,41.4,41.5,41.3
1156012900,2023-01-31,서울특별시,영등포구,양평동5가,양평동5가,40.1,39.8,40.4
1156013000,2023-01-31,서울특별시,영등포구,양평동6가,양평동6가,40.1,40.2,40
1156013200,2023-01-31,서울특별시,영등포구,신길동,신길동,44.6,43.7,45.6
1156013300,2023-01-31,서울특별시,영등포구,대림동,대림동,47.4,46.2,48.6
1159010100,2023-01-31,서울특별시,동작구,노량진동,노량진동,44.8,43.3,46.3
1159010200,2023-01-31,서울특별시,동작구,상도동,상도동,44,42.9,44.9
1159010300,2023-01-31,서울특별시,동작구,상도1동,상도1동,39.3,38.3,40.2
1159010400,2023-01-31,서울특별시,동작구,본동,본동,45.4,44.3,46.5
1159010500,2023-01-31,서울특별시,동작구,흑석동,흑석동,44.1,42.9,45.2
1159010600,2023-01-31,서울특별시,동작구,동작동,동작동,43.6,42.2,44.9
1159010700,2023-01-31,서울특별시,동작구,사당동,사당동,44.6,43.8,45.4
1159010800,2023-01-31,서울특별시,동작구,대방동,대방동,42.7,41.9,43.3
1159010900,2023-01-31,서울특별시,동작구,신대방동,신대방동,42.7,42.1,43.2
1162010100,2023-01-31,서울특별시,관악구,봉천동,봉천동,42.5,41.9,43.2
1162010200,2023-01-31,서울특별시,관악구,신림동,신림동,43.7,42.9,44.7
1162010300,2023-01-31,서울특별시,관악구,남현동,남현동,43.1,42.6,43.5
1165010100,2023-01-31,서울특별시,서초구,방배동,방배동,43.5,43,43.9
1165010200,2023-01-31,서울특별시,서초구,양재동,양재동,43.1,42.2,44
1165010300,2023-01-31,서울특별시,서초구,우면동,우면동,42.7,41.5,43.9
1165010400,2023-01-31,서울특별시,서초구,원지동,원지동,57.7,56,59.5
1165010600,2023-01-31,서울특별시,서초구,잠원동,잠원동,41.4,40.6,42.2
1165010700,2023-01-31,서울특별시,서초구,반포동,반포동,40.4,39.9,40.8
1165010800,2023-01-31,서울특별시,서초구,서초동,서초동,41.7,41.3,42
1165010900,2023-01-31,서울특별시,서초구,내곡동,내곡동,43.2,42.1,44.3
1165011000,2023-01-31,서울특별시,서초구,염곡동,염곡동,48.7,48.3,49.1
1165011100,2023-01-31,서울특별시,서초구,신원동,신원동,44.5,44,44.9
1168010100,2023-01-31,서울특별시,강남구,역삼동,역삼동,40.2,40.5,39.9
1168010300,2023-01-31,서울특별시,강남구,개포동,개포동,44,43.2,44.7
1168010400,2023-01-31,서울특별시,강남구,청담동,청담동,42.5,41.6,43.2
1168010500,2023-01-31,서울특별시,강남구,삼성동,삼성동,41.7,40.8,42.6
1168010600,2023-01-31,서울특별시,강남구,대치동,대치동,40.7,39.7,41.8
1168010700,2023-01-31,서울특별시,강남구,신사동,신사동,43.9,43.2,44.5
1168010800,2023-01-31,서울특별시,강남구,논현동,논현동,43,42.8,43.2
1168011000,2023-01-31,서울특별시,강남구,압구정동,압구정동,45,44.7,45.2
1168011100,2023-01-31,서울특별시,강남구,세곡동,세곡동,42.9,41.8,44
1168011200,2023-01-31,서울특별시,강남구,자곡동,자곡동,41.6,41,42.1
1168011300,2023-01-31,서울특별시,강남구,율현동,율현동,42.5,41.4,43.6
1168011400,2023-01-31,서울특별시,강남구,일원동,일원동,42.1,40.6,43.7
1168011500,2023-01-31,서울특별시,강남구,수서동,수서동,48.3,45.8,50.4
1168011800,2023-01-31,서울특별시,강남구,도곡동,도곡동,41.8,42.1,41.5
1171010100,2023-01-31,서울특별시,송파구,잠실동,잠실동,41.9,41.5,42.2
1171010200,2023-01-31,서울특별시,송파구,신천동,신천동,41.9,41.3,42.5
1171010300,2023-01-31,서울특별시,송파구,풍납동,풍납동,44.6,43.9,45.2
1171010400,2023-01-31,서울특별시,송파구,송파동,송파동,42.9,42.6,43.2
1171010500,2023-01-31,서울특별시,송파구,석촌동,석촌동,43.2,42.8,43.4
1171010600,2023-01-31,서울특별시,송파구,삼전동,삼전동,42.8,42.2,43.4
1171010700,2023-01-31,서울특별시,송파구,가락동,가락동,42.1,41.5,42.7
1171010800,2023-01-31,서울특별시,송파구,문정동,문정동,42.8,42.6,42.9
1171010900,2023-01-31,서울특별시,송파구,장지동,장지동,39,37.9,40
1171011100,2023-01-31,서울특별시,송파구,방이동,방이동,42.7,42.2,43.2
1171011200,2023-01-31,서울특별시,송파구,오금동,오금동,44.6,43.4,45.8
1171011300,2023-01-31,서울특별시,송파구,거여동,거여동,41.6,40.7,42.5
1171011400,2023-01-31,서울특별시,송파구,마천동,마천동,48.5,47.3,49.7
1174010100,2023-01-31,서울특별시,강동구,명일동,명일동,42.6,41.7,43.5
1174010200,2023-01-31,서울특별시,강동구,고덕동,고덕동,40.3,39.5,41.2
1174010300,2023-01-31,서울특별시,강동구,상일동,상일동,39.9,39.2,40.5
1174010500,2023-01-31,서울특별시,강동구,길동,길동,45.4,44.6,46.1
1174010600,2023-01-31,서울특별시,강동구,둔촌동,둔촌동,44.3,43.3,45.1
1174010700,2023-01-31,서울특별시,강동구,암사동,암사동,44,43.1,44.8
1174010800,2023-01-31,서울특별시,강동구,성내동,성내동,44.8,43.9,45.6
1174010900,2023-01-31,서울특별시,강동구,천호동,천호동,45.6,45,46.2
1174011000,2023-01-31,서울특별시,강동구,강일동,강일동,42.7,41.3,44
2611010100,2023-01-31,부산광역시,중구,영주동,영주동,50.9,49,52.8
2611010200,2023-01-31,부산광역시,중구,대창동1가,대창동1가,47.9,47.3,48.3
2611010300,2023-01-31,부산광역시,중구,대창동2가,대창동2가,57.1,55.2,59.4
2611010400,2023-01-31,부산광역시,중구,중앙동1가,중앙동1가,40.5,41.9,39.6
2611010500,2023-01-31,부산광역시,중구,중앙동2가,중앙동2가,41.3,43.9,39.3
2611010600,2023-01-31,부산광역시,중구,중앙동3가,중앙동3가,60,58.7,61.2
2611010700,2023-01-31,부산광역시,중구,중앙동4가,중앙동4가,42.6,43.9,41.3
2611010800,2023-01-31,부산광역시,중구,중앙동5가,중앙동5가,35.1,38.2,32.8
2611010900,2023-01-31,부산광역시,중구,중앙동6가,중앙동6가,62.5,60.5,65.1
2611011100,2023-01-31,부산광역시,중구,동광동1가,동광동1가,52.6,51.6,53.4
2611011200,2023-01-31,부산광역시,중구,동광동2가,동광동2가,53.1,49.9,58
2611011300,2023-01-31,부산광역시,중구,동광동3가,동광동3가,56.1,57.5,53.7
2611011400,2023-01-31,부산광역시,중구,동광동4가,동광동4가,53.7,51,57
2611011500,2023-01-31,부산광역시,중구,동광동5가,동광동5가,54.8,53.1,56.5
2611011600,2023-01-31,부산광역시,중구,대청동1가,대청동1가,47.1,47,47.3
2611011700,2023-01-31,부산광역시,중구,대청동2가,대청동2가,47.5,44.4,50.1
2611011800,2023-01-31,부산광역시,중구,대청동3가,대청동3가,46.6,48,45.3
2611011900,2023-01-31,부산광역시,중구,대청동4가,대청동4가,51.7,49.9,53.3
2611012000,2023-01-31,부산광역시,중구,보수동1가,보수동1가,53,50.9,55
2611012100,2023-01-31,부산광역시,중구,보수동2가,보수동2가,45.7,45.6,45.8
2611012200,2023-01-31,부산광역시,중구,보수동3가,보수동3가,47,45.9,47.9
2611012300,2023-01-31,부산광역시,중구,부평동1가,부평동1가,57.8,54.4,60.7
2611012400,2023-01-31,부산광역시,중구,부평동2가,부평동2가,55.6,52.5,58.4
2611012500,2023-01-31,부산광역시,중구,부평동3가,부평동3가,53.1,51.9,54.2
2611012600,2023-01-31,부산광역시,중구,부평동4가,부평동4가,49.9,48,51.6
2611012700,2023-01-31,부산광역시,중구,신창동1가,신창동1가,53.9,52.5,55.1
2611012800,2023-01-31,부산광역시,중구,신창동2가,신창동2가,55,51.6,58.8
2611012900,2023-01-31,부산광역시,중구,신창동3가,신창동3가,53.8,52.4,55.3
2611013000,2023-01-31,부산광역시,중구,신창동4가,신창동4가,52.4,51,54
2611013100,2023-01-31,부산광역시,중구,창선동1가,창선동1가,54,53.8,54.3
2611013200,2023-01-31,부산광역시,중구,창선동2가,창선동2가,55.2,55.2,55.3
2611013300,2023-01-31,부산광역시,중구,광복동1가,광복동1가,54.6,53.7,55.4
2611013400,2023-01-31,부산광역시,중구,광복동2가,광복동2가,58.1,59.9,55.6
2611013500,2023-01-31,부산광역시,중구,광복동3가,광복동3가,54.8,51,61.2
2611013600,2023-01-31,부산광역시,중구,남포동1가,남포동1가,57.7,56.9,58.7
2611013700,2023-01-31,부산광역시,중구,남포동2가,남포동2가,50.1,47.8,52.9
2611013800,2023-01-31,부산광역시,중구,남포동3가,남포동3가,59.8,60.3,58.5
2611013900,2023-01-31,부산광역시,중구,남포동4가,남포동4가,56.3,55.2,58.1
2611014000,2023-01-31,부산광역시,중구,남포동5가,남포동5가,56.5,55.5,58
2611014100,2023-01-31,부산광역시,중구,남포동6가,남포동6가,61.2,60.4,62.3
2614010100,2023-01-31,부산광역시,서구,동대신동1가,동대신동1가,48,46.1,49.7
2614010200,2023-01-31,부산광역시,서구,동대신동2가,동대신동2가,52.8,51.2,54.3
2614010300,2023-01-31,부산광역시,서구,동대신동3가,동대신동3가,47.6,46.2,48.9
2614010400,2023-01-31,부산광역시,서구,서대신동1가,서대신동1가,43.5,42.3,44.6
2614010500,2023-01-31,부산광역시,서구,서대신동2가,서대신동2가,45.5,43.8,47
2614010600,2023-01-31,부산광역시,서구,서대신동3가,서대신동3가,46.1,44.6,47.4
2614010700,2023-01-31,부산광역시,서구,부용동1가,부용동1가,42.4,41.7,42.9
2614010800,2023-01-31,부산광역시,서구,부용동2가,부용동2가,47.1,46.9,47.2
2614010900,2023-01-31,부산광역시,서구,부민동1가,부민동1가,41.6,41.5,41.8
2614011000,2023-01-31,부산광역시,서구,부민동2가,부민동2가,39.4,39.8,39.2
2614011100,2023-01-31,부산광역시,서구,부민동3가,부민동3가,46.4,44.8,48
2614011200,2023-01-31,부산광역시,서구,토성동1가,토성동1가,46.5,45.2,47.7
2614011300,2023-01-31,부산광역시,서구,토성동2가,토성동2가,45,43.7,46
2614011400,2023-01-31,부산광역시,서구,토성동3가,토성동3가,46.2,46.5,46
2614011500,2023-01-31,부산광역시,서구,아미동1가,아미동1가,49.3,47,51.4
2614011600,2023-01-31,부산광역시,서구,아미동2가,아미동2가,56.2,54.1,58.3
2614011700,2023-01-31,부산광역시,서구,토성동4가,토성동4가,47.1,47.9,46.4
2614011800,2023-01-31,부산광역시,서구,토성동5가,토성동5가,48.1,47.3,48.8
2614011900,2023-01-31,부산광역시,서구,초장동,초장동,55.8,53.8,57.9
2614012000,2023-01-31,부산광역시,서구,충무동1가,충무동1가,54.6,54.2,55.1
2614012100,2023-01-31,부산광역시,서구,충무동2가,충무동2가,56.5,54.5,58.3
2614012200,2023-01-31,부산광역시,서구,충무동3가,충무동3가,53.7,52.4,54.8
2614012300,2023-01-31,부산광역시,서구,남부민동,남부민동,55,52.9,57.1
2614012400,2023-01-31,부산광역시,서구,암남동,암남동,48,46.4,49.6
2617010100,2023-01-31,부산광역시,동구,초량동,초량동,47.5,46.2,48.7
2617010200,2023-01-31,부산광역시,동구,수정동,수정동,52.5,50.3,54.5
2617010300,2023-01-31,부산광역시,동구,좌천동,좌천동,50.6,48.8,52.4
